id,node_color,vuln_color,hygiene_color,node_value,type,vuln_score,hygiene_score
sphinx-argparse,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
dropbox,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
stone,#d500f9,#d500f9,#d500f9,3,3,0,-1
rfc3339-validator,#74b9ff,#74b9ff,#ff4081,1,1,0,6
awscli,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
aiohttp-retry,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
trectools,#d500f9,#d500f9,#d500f9,3,3,0,-1
markdownify,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pytest-perf,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pip-run,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
myst-parser[sphinx],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
faster-fifo,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
whylabs-client,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
ipython_genutils,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pybars3,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
whylogs-sketching,#e91e63,#74b9ff,#e91e63,1,1,0,10
pydata-google-auth,#d500f9,#d500f9,#d500f9,3,3,0,-1
"google-cloud-bigquery[bqstorage,pandas]",#d500f9,#d500f9,#d500f9,3,3,0,-1
wcmatch,#d500f9,#d500f9,#d500f9,3,3,0,-1
web-compile,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
arrow,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
dateparser,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
appnope,#74b9ff,#74b9ff,#ff4081,1,1,0,6
backcall,#74b9ff,#74b9ff,#ff4081,1,1,0,7
pickleshare,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
tokenize-rt,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pip-api,#d500f9,#d500f9,#d500f9,3,3,0,-1
pipreqs,#d500f9,#d500f9,#d500f9,3,3,0,-1
requirementslib,#d500f9,#d500f9,#d500f9,3,3,0,-1
pytest-vcr,#74b9ff,#74b9ff,#ff4081,1,1,0,6
vcrpy,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
sortedcontainers,#d500f9,#d500f9,#d500f9,3,3,0,-1
dartsclone,#d500f9,#d500f9,#d500f9,3,3,0,-1
httptools,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
h11,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
faker,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
language-data,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
google-api-python-client,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
httplib2,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
google-auth-httplib2,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
uritemplate,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
databricks-vectorsearch,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
marqo,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
motor,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pymongo[encryption],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongo[ocsp],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongo[snappy],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongo[zstd],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongo[srv],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
motor[encryption],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongo[gssapi],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
importlib_metadata,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cloudpathlib[azure],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cloudpathlib[gs],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cloudpathlib[s3],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
aleph-alpha-client,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pytest-dotenv,#74b9ff,#74b9ff,#ff4081,1,1,0,6
cohere,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
backoff,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
atlassian-python-api,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
tigrisdb,#e91e63,#74b9ff,#e91e63,1,1,0,10
whoosh,#d500f9,#d500f9,#d500f9,3,3,0,-1
ddt,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-instafail,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
gitdb,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
debugpy,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
nest-asyncio,#74b9ff,#74b9ff,#ff4081,1,1,0,6
carto-auth,#d500f9,#d500f9,#d500f9,3,3,0,-1
nb2plots,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
msal-extensions,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
momento,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
xata,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
deprecation,#74b9ff,#74b9ff,#ff4081,1,1,0,6
ml_dtypes,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyink,#d500f9,#d500f9,#d500f9,3,3,0,-1
flufl.flake8,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyfakefs,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyvespa,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
keras-tuner,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pygments-github-lexers,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
flit_core,#d500f9,#d500f9,#d500f9,3,3,0,-1
tomli-w,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sphinxcontrib_github_alt,#d500f9,#d500f9,#d500f9,3,3,0,-1
mkdocs-jupyter,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
tensorboard-plugin-profile,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
gviz-api,#d500f9,#d500f9,#d500f9,3,3,0,-1
attrs[tests],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-xdist[psutil],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
"attrs[docs,tests]",#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
attrs[tests-no-zope],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nlpcloud,#74b9ff,#74b9ff,#ff4081,1,1,0,7
scandir,#d500f9,#d500f9,#d500f9,3,3,0,-1
gym,#d500f9,#d500f9,#d500f9,3,3,0,-1
jraph,#d500f9,#d500f9,#d500f9,3,3,0,-1
pytest-custom-exit-code,#d500f9,#d500f9,#d500f9,3,3,0,-1
pytype,#d500f9,#d500f9,#d500f9,3,3,0,-1
atari-py,#d500f9,#d500f9,#d500f9,3,3,0,-1
orbax,#d500f9,#d500f9,#d500f9,3,3,0,-1
ml-collections,#d500f9,#d500f9,#d500f9,3,3,0,-1
tensorstore,#d500f9,#d500f9,#d500f9,3,3,0,-1
clu,#d500f9,#d500f9,#d500f9,3,3,0,-1
pockets,#d500f9,#d500f9,#d500f9,3,3,0,-1
smbprotocol,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyspnego,#d500f9,#d500f9,#d500f9,3,3,0,-1
aiounittest,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
uri-template,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
pyproject-flake8,#d500f9,#d500f9,#d500f9,3,3,0,-1
uc-micro-py,#d500f9,#d500f9,#d500f9,3,3,0,-1
nvidia-cusolver-cu12,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nvidia-cublas-cu12,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
flask-sockets,#d500f9,#d500f9,#d500f9,3,3,0,-1
wikiextractor,#d500f9,#d500f9,#d500f9,3,3,0,-1
s3transfer,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
botocore[crt],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
javelin-sdk,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
rjsmin,#d500f9,#d500f9,#d500f9,3,3,0,-1
libsass,#d500f9,#d500f9,#d500f9,3,3,0,-1
smmap,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
cassio,#e91e63,#74b9ff,#e91e63,1,1,0,10
railroad-diagrams,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
socksio,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
httpcore,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
rfc3987,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
rfc3986-validator,#74b9ff,#74b9ff,#ff4081,1,1,0,7
pkgutil-resolve-name,#e91e63,#74b9ff,#e91e63,1,1,0,10
isoduration,#74b9ff,#74b9ff,#ff4081,1,1,0,6
m2r,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
toolz,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pylance,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
"polars[pyarrow,pandas]",#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
partd,#d500f9,#d500f9,#d500f9,3,3,0,-1
"dask[array,dataframe,diagnostics,distributed]",#d500f9,#d500f9,#d500f9,3,3,0,-1
pandas[test],#d500f9,#d500f9,#d500f9,3,3,0,-1
jaraco.path,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jaraco.windows,#d500f9,#d500f9,#d500f9,3,3,0,-1
pyobjc,#d500f9,#d500f9,#d500f9,3,3,0,-1
triton,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nvidia-nccl-cu12,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nvidia-cufft-cu12,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nvidia-cuda-cupti-cu12,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nvidia-cudnn-cu12,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nvidia-cuda-runtime-cu12,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nvidia-curand-cu12,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nvidia-nvtx-cu12,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nvidia-cuda-nvrtc-cu12,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
rcslice,#d500f9,#d500f9,#d500f9,3,3,0,-1
cyclic,#d500f9,#d500f9,#d500f9,3,3,0,-1
zict,#d500f9,#d500f9,#d500f9,3,3,0,-1
locket,#d500f9,#d500f9,#d500f9,3,3,0,-1
tblib,#d500f9,#d500f9,#d500f9,3,3,0,-1
chex,#d500f9,#d500f9,#d500f9,3,3,0,-1
fastembed,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
rapidocr-onnxruntime,#e91e63,#74b9ff,#e91e63,1,1,0,10
pyclipper,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
zest.releaser[recommended],#d500f9,#d500f9,#d500f9,3,3,0,-1
trove-classifiers,#d500f9,#d500f9,#d500f9,3,3,0,-1
distro,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
fields,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
process-tests,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
coconut,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
argparse,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
cpyparsing,#d500f9,#d500f9,#d500f9,3,3,0,-1
trollius,#d500f9,#d500f9,#d500f9,3,3,0,-1
vprof,#d500f9,#d500f9,#d500f9,3,3,0,-1
ptyprocess,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
azure-ai-textanalytics,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
newspaper3k,#ff4081,#74b9ff,#ff4081,1,1,0,7
jieba3k,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
tinysegmenter,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
feedfinder2,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
astroid,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
js2py,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyjsparser,#d500f9,#d500f9,#d500f9,3,3,0,-1
k-diffusion,#d500f9,#d500f9,#d500f9,3,3,0,-1
compel,#d500f9,#d500f9,#d500f9,3,3,0,-1
invisible-watermark,#d500f9,#d500f9,#d500f9,3,3,0,-1
omegaconf,#d500f9,#d500f9,#d500f9,3,3,0,-1
interegular,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyxet,#d500f9,#d500f9,#d500f9,3,3,0,-1
sphinx-thebe[testing],#d500f9,#d500f9,#d500f9,3,3,0,-1
traittypes,#d500f9,#d500f9,#d500f9,3,3,0,-1
coverage-enable-subprocess,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
mkdocs-git-revision-date-localized-plugin,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
python-jose[cryptography],#d500f9,#d500f9,#d500f9,3,3,0,-1
cfn-lint,#d500f9,#d500f9,#d500f9,3,3,0,-1
ecdsa,#d500f9,#d500f9,#d500f9,3,3,0,-1
crc32c,#d500f9,#d500f9,#d500f9,3,3,0,-1
sshpubkeys,#d500f9,#d500f9,#d500f9,3,3,0,-1
jsondiff,#d500f9,#d500f9,#d500f9,3,3,0,-1
py-partiql-parser,#d500f9,#d500f9,#d500f9,3,3,0,-1
flask-cors,#d500f9,#d500f9,#d500f9,3,3,0,-1
aws-xray-sdk,#d500f9,#d500f9,#d500f9,3,3,0,-1
multipart,#d500f9,#d500f9,#d500f9,3,3,0,-1
mypy-protobuf,#e91e63,#74b9ff,#e91e63,1,1,0,10
types-protobuf,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
reno,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
big-o,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
lancedb,#e91e63,#74b9ff,#e91e63,1,1,0,10
retry,#74b9ff,#74b9ff,#ff4081,1,1,0,6
attr,#74b9ff,#74b9ff,#ff4081,1,1,0,6
semver,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
pytest-network,#d500f9,#d500f9,#d500f9,3,3,0,-1
readme-renderer[rst],#d500f9,#d500f9,#d500f9,3,3,0,-1
peft,#d500f9,#d500f9,#d500f9,3,3,0,-1
pyaudio,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
anthropic,#e91e63,#74b9ff,#e91e63,1,1,0,10
assemblyai,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
cfgv,#d500f9,#d500f9,#d500f9,3,3,0,-1
identify,#d500f9,#d500f9,#d500f9,3,3,0,-1
widgetsnbextension,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
jupyterlab-widgets,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pytest-tornado,#d500f9,#d500f9,#d500f9,3,3,0,-1
jupyter-server[test],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jupyter-server-mathjax,#d500f9,#d500f9,#d500f9,3,3,0,-1
hyperframe,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
hpack,#74b9ff,#74b9ff,#ff4081,1,1,0,6
aenum,#d500f9,#d500f9,#d500f9,3,3,0,-1
querystring-parser,#d500f9,#d500f9,#d500f9,3,3,0,-1
waitress,#d500f9,#d500f9,#d500f9,3,3,0,-1
pandas-profiling,#d500f9,#d500f9,#d500f9,3,3,0,-1
gunicorn,#d500f9,#d500f9,#d500f9,3,3,0,-1
shap,#d500f9,#d500f9,#d500f9,3,3,0,-1
alembic,#d500f9,#d500f9,#d500f9,3,3,0,-1
linkchecker,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
markdown-it-py[plugins],#d500f9,#d500f9,#d500f9,3,3,0,-1
mccabe,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-bigquery,#74b9ff,#74b9ff,#74b9ff,1,1,0,1
opentelemetry-instrumentation,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
db-dtypes,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
opentelemetry-sdk,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
httpx[http2],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
contextvars,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jupyter-events,#e91e63,#74b9ff,#e91e63,1,1,0,10
send2trash,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
fireworks-ai,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
sphinx-hoverxref,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jaraco.envs,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
build[virtualenv],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
ini2toml[lite],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
duckdb-engine,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pinecone-text,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
mmh3,#74b9ff,#74b9ff,#ff4081,1,1,0,6
wget,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
tensorflow-hub,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
dgml-utils,#e91e63,#74b9ff,#e91e63,1,1,0,10
python-jose,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-vizier,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
tensorflow-probability,#d500f9,#d500f9,#d500f9,3,3,0,-1
nats-bench,#d500f9,#d500f9,#d500f9,3,3,0,-1
portpicker,#d500f9,#d500f9,#d500f9,3,3,0,-1
ale-py,#d500f9,#d500f9,#d500f9,3,3,0,-1
dopamine-rl,#d500f9,#d500f9,#d500f9,3,3,0,-1
lightgbm,#d500f9,#d500f9,#d500f9,3,3,0,-1
cvxpy,#d500f9,#d500f9,#d500f9,3,3,0,-1
emukit,#d500f9,#d500f9,#d500f9,3,3,0,-1
cvxopt,#d500f9,#d500f9,#d500f9,3,3,0,-1
evojax,#d500f9,#d500f9,#d500f9,3,3,0,-1
syrupy,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
timescale-vector,#e91e63,#74b9ff,#e91e63,1,1,0,10
pgvector,#e91e63,#74b9ff,#e91e63,1,1,0,10
pygtrie,#d500f9,#d500f9,#d500f9,3,3,0,-1
opentelemetry-semantic-conventions,#d500f9,#d500f9,#d500f9,3,3,0,-1
readthedocs-sphinx-ext,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
manifest-ml,#e91e63,#74b9ff,#e91e63,1,1,0,10
docformatter,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sqlitedict,#74b9ff,#74b9ff,#ff4081,1,1,0,6
cairocffi,#d500f9,#d500f9,#d500f9,3,3,0,-1
cssselect2,#d500f9,#d500f9,#d500f9,3,3,0,-1
pytest-isort,#d500f9,#d500f9,#d500f9,3,3,0,-1
types-jinja2,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
types-markupsafe,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
azure-nspkg,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
langchain-experimental,#D32F2F,#D32F2F,#e91e63,1,1,10,10
presidio-anonymizer,#74b9ff,#74b9ff,#74b9ff,1,1,0,1
strict-rfc3339,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
lit,#d500f9,#d500f9,#d500f9,3,3,0,-1
cmake,#d500f9,#d500f9,#d500f9,3,3,0,-1
azure-search-documents,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
usort,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
libcst,#d500f9,#d500f9,#d500f9,3,3,0,-1
moreorless,#d500f9,#d500f9,#d500f9,3,3,0,-1
stdlibs,#d500f9,#d500f9,#d500f9,3,3,0,-1
trailrunner,#d500f9,#d500f9,#d500f9,3,3,0,-1
lark,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
atomicwrites,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
aioquic,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pylsqpack,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-resource-manager,#74b9ff,#74b9ff,#74b9ff,1,1,0,1
wonderwords,#74b9ff,#74b9ff,#ff4081,1,1,0,6
pproxy,#d500f9,#d500f9,#d500f9,3,3,0,-1
psycopg-binary,#d500f9,#d500f9,#d500f9,3,3,0,-1
psycopg-c,#d500f9,#d500f9,#d500f9,3,3,0,-1
psycopg-pool,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-build,#d500f9,#d500f9,#d500f9,3,3,0,-1
testcontainers,#d500f9,#d500f9,#d500f9,3,3,0,-1
crcmod,#d500f9,#d500f9,#d500f9,3,3,0,-1
facets-overview,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-videointelligence,#d500f9,#d500f9,#d500f9,3,3,0,-1
oauth2client,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-language,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-pubsub,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-datastore,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-apitools,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-vision,#d500f9,#d500f9,#d500f9,3,3,0,-1
chromedriver-binary,#d500f9,#d500f9,#d500f9,3,3,0,-1
hdfs,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-dlp,#d500f9,#d500f9,#d500f9,3,3,0,-1
avro-python3,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-spanner,#d500f9,#d500f9,#d500f9,3,3,0,-1
nose-xunitmp,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-bigtable,#d500f9,#d500f9,#d500f9,3,3,0,-1
timeloop,#d500f9,#d500f9,#d500f9,3,3,0,-1
needle,#d500f9,#d500f9,#d500f9,3,3,0,-1
nose,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
mdurl,#74b9ff,#74b9ff,#ff4081,1,1,0,6
panflute,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
mistletoe,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
gprof2dot,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
iniconfig,#e91e63,#74b9ff,#e91e63,1,1,0,10
urllib3-secure-extra,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jupyterlab-server[test],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
arxiv,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
codespell,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
pytest-dependency,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pybtex,#d500f9,#d500f9,#d500f9,3,3,0,-1
pybtex-docutils,#d500f9,#d500f9,#d500f9,3,3,0,-1
aioboto3,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pyperclip,#d500f9,#d500f9,#d500f9,3,3,0,-1
userpath,#d500f9,#d500f9,#d500f9,3,3,0,-1
hatchling,#d500f9,#d500f9,#d500f9,3,3,0,-1
sphinx-typlog-theme,#74b9ff,#74b9ff,#ff4081,1,1,0,6
dropboxdrivefs,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
ocifs,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
fusepy,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
flit-core,#d500f9,#d500f9,#d500f9,3,3,0,-1
poetry-core,#d500f9,#d500f9,#d500f9,3,3,0,-1
nebula3-python,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
kt-legacy,#d500f9,#d500f9,#d500f9,3,3,0,-1
namex,#d500f9,#d500f9,#d500f9,3,3,0,-1
cmaes,#d500f9,#d500f9,#d500f9,3,3,0,-1
mypy-boto3-s3,#d500f9,#d500f9,#d500f9,3,3,0,-1
fvcore,#d500f9,#d500f9,#d500f9,3,3,0,-1
scikit-optimize,#d500f9,#d500f9,#d500f9,3,3,0,-1
catboost,#d500f9,#d500f9,#d500f9,3,3,0,-1
sphinx-plotly-directive,#d500f9,#d500f9,#d500f9,3,3,0,-1
ase,#d500f9,#d500f9,#d500f9,3,3,0,-1
cma,#d500f9,#d500f9,#d500f9,3,3,0,-1
fakeredis[lua],#d500f9,#d500f9,#d500f9,3,3,0,-1
kaleido,#d500f9,#d500f9,#d500f9,3,3,0,-1
botorch,#d500f9,#d500f9,#d500f9,3,3,0,-1
blackdoc,#d500f9,#d500f9,#d500f9,3,3,0,-1
pypandoc-binary,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
bandit[toml],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jsonref,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jsonschema[format-nongpl],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
python-json-logger,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
stestr,#d500f9,#d500f9,#d500f9,3,3,0,-1
dulwich,#d500f9,#d500f9,#d500f9,3,3,0,-1
openstackdocstheme,#d500f9,#d500f9,#d500f9,3,3,0,-1
duckduckgo-search,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
"httpx[brotli,http2,socks]",#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
gql,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
types-mock,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
types-aiofiles,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
ml-datasets,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
wavedrom,#d500f9,#d500f9,#d500f9,3,3,0,-1
pybind11,#d500f9,#d500f9,#d500f9,3,3,0,-1
backports.tempfile,#d500f9,#d500f9,#d500f9,3,3,0,-1
azure-mgmt-resource,#d500f9,#d500f9,#d500f9,3,3,0,-1
azure-mgmt-containerregistry,#d500f9,#d500f9,#d500f9,3,3,0,-1
azure-mgmt-storage,#d500f9,#d500f9,#d500f9,3,3,0,-1
azure-mgmt-authorization,#d500f9,#d500f9,#d500f9,3,3,0,-1
ndg-httpsclient,#d500f9,#d500f9,#d500f9,3,3,0,-1
contextlib2,#d500f9,#d500f9,#d500f9,3,3,0,-1
msrestazure,#d500f9,#d500f9,#d500f9,3,3,0,-1
ruamel.yaml,#d500f9,#d500f9,#d500f9,3,3,0,-1
jsonpickle,#d500f9,#d500f9,#d500f9,3,3,0,-1
azure-mgmt-keyvault,#d500f9,#d500f9,#d500f9,3,3,0,-1
azure-graphrbac,#d500f9,#d500f9,#d500f9,3,3,0,-1
safetensors[paddlepaddle],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors[numpy],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors[torch],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors[pinned-tf],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors[testing],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors[all],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors[jax],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors[quality],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
ufmt,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
azure-cosmos,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
google-cloud-aiplatform,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
google-cloud-logging,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
lit-nlp,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
ray[default],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
